AGE,Monthly Gross Income,Relationship Status,"Ownership of vehicle (car, jeep)",Length of service/Buisness,CIB Clearence,Occupation,Gender,Loan Amount,Number of dependent,Loan Status
22,111636,1,0,3,1,1,1,495414,1,0
46,45615,1,1,4,0,1,1,616307,2,0
45,28746,1,1,16,1,1,0,895839,6,0
28,16245,1,0,7,0,1,0,305680,1,0
18,132408,1,0,22,1,0,1,838034,2,0
60,127143,0,0,14,1,1,1,236289,7,0
36,42632,1,1,16,1,0,0,590012,1,0
26,27856,1,1,18,0,0,1,993628,1,0
44,83049,1,1,16,0,1,0,175947,4,1
51,73182,1,0,16,1,0,1,395282,4,0
21,148873,1,0,2,1,1,1,658788,3,0
53,70654,0,0,10,1,0,0,607034,3,0
35,70381,1,0,7,1,1,0,629547,4,0
32,73601,0,1,25,1,0,1,703940,4,0
30,15364,1,0,15,1,0,0,674241,7,0
36,22436,1,0,9,1,1,1,122783,1,0
23,101713,1,1,7,1,0,0,141949,3,1
29,75194,0,1,24,0,1,1,132389,4,0
54,39544,1,0,16,0,1,0,287231,2,0
34,78295,1,0,3,0,0,0,393192,2,0
40,84409,1,0,17,0,1,1,525337,3,0
43,141839,1,0,23,1,1,1,913973,2,0
46,128759,1,0,8,0,1,1,660393,6,0
50,32157,1,0,2,0,1,1,226492,1,0
44,80888,1,1,25,1,0,1,514858,3,0
42,79947,0,1,20,0,0,1,206331,6,0
27,85880,1,1,25,0,0,0,991703,4,0
40,19507,1,1,3,0,1,1,330996,7,0
38,118134,1,0,8,0,0,1,522136,7,0
38,58988,0,0,2,0,0,1,286206,6,0
60,113421,0,0,19,1,0,1,271833,2,0
30,117591,1,0,17,1,1,0,151944,1,1
54,144614,0,1,5,1,0,1,131027,4,1
50,42213,1,0,20,0,1,1,223452,5,0
41,72450,1,0,17,0,0,0,589232,1,0
28,77222,0,0,10,0,0,0,828282,2,0
34,27755,1,0,9,1,1,1,989629,1,0
21,146937,0,1,22,0,0,0,776840,7,0
42,48371,0,0,6,0,1,1,792984,5,0
47,20192,0,1,11,0,1,0,169191,5,0
26,17015,1,0,2,0,0,0,976836,1,0
38,123154,1,0,23,1,1,0,149028,7,1
37,43343,1,0,12,1,1,0,153445,4,0
36,84306,1,1,12,0,1,0,706287,7,0
36,20829,1,0,16,1,1,1,407336,6,0
29,49381,1,0,25,1,0,1,431988,4,0
54,126451,1,0,22,1,1,0,773606,5,0
59,33263,0,1,24,0,1,0,526602,3,0
34,73418,1,1,12,1,0,0,150111,3,1
54,15148,1,0,21,1,0,1,308078,4,0
56,147826,1,1,18,0,0,1,218423,3,1
45,41745,0,0,13,1,1,1,271954,4,0
58,87914,0,0,15,1,1,0,683845,2,0
52,75653,0,1,16,1,1,1,554134,4,0
35,93315,1,0,4,0,1,0,243260,2,0
31,46075,0,0,12,0,0,0,897101,6,0
52,24795,0,1,17,1,0,0,504659,5,0
58,79555,1,1,1,0,1,0,741144,3,0
24,118107,1,1,22,0,1,1,381773,6,1
58,66529,1,1,18,0,1,1,893667,6,0
30,26009,0,0,22,1,1,0,175450,7,0
35,44381,1,0,16,1,0,0,281385,7,0
54,142769,1,0,1,0,0,0,667137,5,0
30,79610,1,0,10,1,0,0,937624,1,0
53,83122,1,0,19,0,0,0,325155,1,1
48,83184,1,0,16,0,1,0,111593,6,1
19,102228,1,0,14,1,0,1,665216,6,0
33,87943,0,0,25,0,1,1,127885,7,1
26,95770,1,1,2,0,0,1,679089,5,0
26,67726,0,0,24,0,0,0,502507,4,0
55,62780,0,0,6,0,1,1,276050,4,0
28,57503,1,0,22,1,0,1,287542,3,0
39,72893,0,0,23,0,0,1,557323,5,0
50,76358,0,0,5,1,0,1,486712,1,0
53,95857,0,1,12,0,0,1,484315,5,0
40,135457,1,1,4,1,1,0,169668,5,1
51,132928,0,1,22,0,0,0,852579,7,0
26,73706,0,0,24,0,0,0,231916,3,0
41,97806,0,0,4,1,0,1,154929,4,1
25,70006,0,0,5,1,1,0,918301,6,0
24,102238,1,0,7,0,1,1,852412,1,0
53,60798,1,1,6,0,0,0,920843,3,0
35,92271,0,1,13,0,0,1,421821,1,0
20,45177,1,0,4,0,0,1,789391,1,0
45,143022,1,0,13,0,1,0,922134,4,0
23,145156,0,1,4,1,0,0,622459,6,0
38,97215,1,1,10,1,0,1,122523,6,1
45,58013,1,1,20,0,1,1,991910,7,0
57,97600,0,1,1,1,1,0,591735,4,0
18,111099,0,1,21,1,1,0,629064,3,0
53,68450,1,1,8,0,0,1,947433,2,0
38,137640,1,1,7,1,0,0,511940,3,1
60,107403,1,0,5,0,0,0,287930,3,0
52,114290,1,0,3,1,1,0,769460,2,0
30,146832,0,1,15,1,0,0,666755,1,0
27,39142,0,0,17,1,0,1,422866,5,0
27,125189,0,1,23,1,1,1,199420,2,1
30,122532,0,0,13,1,1,1,599270,5,0
54,146436,0,1,15,0,0,0,998316,1,0
55,71921,1,0,19,1,1,1,703756,2,0
41,34797,1,1,20,0,0,1,777078,4,0
19,47535,0,0,14,1,0,0,801374,3,0
39,61300,0,0,21,1,0,0,775000,2,0
34,62176,0,1,13,1,1,1,946744,2,0
53,31105,1,1,12,0,0,1,207644,1,0
31,94472,1,1,24,1,1,0,119560,4,1
27,93097,1,0,23,1,1,0,499596,2,0
52,111160,0,0,9,0,1,0,147756,4,1
42,61940,0,0,3,0,1,0,359876,5,0
20,100001,0,0,11,0,0,0,980797,2,0
55,22928,0,1,10,1,1,1,653867,4,0
34,63002,0,1,1,1,0,1,195736,3,1
29,99853,1,0,17,1,0,1,754272,1,0
41,129614,0,1,13,1,0,1,971697,6,0
46,132517,1,1,14,0,0,0,783897,4,0
60,94064,1,1,1,0,1,0,352756,1,0
42,134694,1,1,2,1,1,1,862996,6,0
53,147631,1,0,2,0,0,0,479765,2,0
43,65893,1,1,7,0,0,1,189661,2,0
55,30167,0,1,9,0,0,1,236727,5,0
18,53598,0,1,24,1,1,1,823344,1,0
37,64777,0,0,4,0,1,1,441865,3,0
45,131378,1,1,2,1,0,1,248283,7,1
33,96060,1,0,19,1,0,1,777640,3,0
34,28285,1,0,5,1,0,0,133971,4,0
57,137970,1,1,9,0,1,0,729211,3,0
45,37694,1,1,24,0,0,1,106798,6,0
29,19611,1,0,13,0,1,1,641516,1,0
44,24372,0,0,12,0,1,1,266811,2,0
59,95618,1,0,19,1,1,0,854932,1,0
47,127945,1,0,9,1,0,0,541936,1,0
58,123397,0,1,10,1,1,0,194845,2,1
51,111213,1,0,19,0,1,1,301352,6,1
54,35874,0,1,10,0,0,0,140503,1,0
23,147669,0,1,12,0,0,1,376692,3,1
24,26600,0,0,14,1,0,0,732413,4,0
49,149819,1,1,8,1,1,1,230942,7,1
49,94415,0,0,16,0,1,1,268925,4,1
42,109348,0,0,17,1,0,1,698819,1,0
50,120736,1,0,20,1,1,0,386847,6,1
24,39714,0,1,4,0,0,0,518743,2,0
29,126573,1,1,6,0,0,0,331640,5,1
33,28092,1,0,12,1,1,1,196966,6,0
33,110918,0,1,18,0,1,1,165555,1,1
60,40457,1,1,7,1,1,0,816342,1,0
53,86667,1,1,5,0,1,0,150933,5,0
30,105751,0,1,10,1,0,1,554394,4,0
24,77894,0,1,6,0,0,1,684763,6,0
53,76305,0,0,14,0,1,0,538946,4,0
26,67137,0,1,6,0,1,1,123241,7,0
49,15559,1,1,14,1,1,0,481666,5,0
28,81249,0,0,12,1,0,0,434976,2,0
25,52361,0,1,22,0,0,1,312941,7,0
50,95720,0,1,12,1,1,0,272588,1,1
40,30261,1,1,8,1,0,0,905060,3,0
42,35372,1,0,10,0,0,1,381511,4,0
25,70355,1,1,16,0,0,0,373899,4,0
39,113560,1,1,20,0,0,0,332101,6,1
21,15037,1,0,8,1,1,1,842646,7,0
57,56420,0,0,9,0,1,1,768385,7,0
20,112243,1,1,13,1,1,0,760247,4,0
46,144380,1,0,20,1,1,0,684963,2,0
58,49600,1,0,17,1,0,1,149348,5,0
46,104520,0,0,19,0,1,1,170762,2,1
51,20167,0,1,17,0,1,0,201132,4,0
51,15432,1,1,7,1,1,0,473479,6,0
45,84687,0,0,1,1,1,0,300596,1,1
30,86947,1,0,20,0,1,0,708677,4,0
32,111324,0,0,14,0,0,1,904446,1,0
40,65903,0,0,17,0,1,1,638527,6,0
43,80792,1,1,13,0,0,1,529262,1,0
21,48439,0,0,2,0,0,1,642710,4,0
43,66248,1,1,14,0,0,0,389199,4,0
57,49743,1,0,1,0,0,1,809533,1,0
26,94803,1,1,5,0,0,0,368614,2,0
22,90117,0,1,7,0,0,0,451141,2,0
49,37076,0,0,19,1,1,1,800894,6,0
37,102483,1,1,14,0,0,1,618571,2,0
28,149035,1,1,24,0,1,0,563513,7,1
32,134217,0,1,14,1,0,1,121603,3,1
49,119504,1,0,15,0,0,0,357261,1,1
45,120649,0,1,5,0,0,0,855051,3,0
39,141244,0,1,5,1,1,1,346401,3,1
58,47813,0,0,21,0,0,0,475594,7,0
34,81729,1,0,24,1,0,1,646284,1,0
43,19512,1,1,2,1,1,1,926410,3,0
24,132907,0,1,18,0,0,1,723166,6,0
59,146708,1,0,24,1,0,0,881384,6,0
43,149847,1,0,9,1,0,1,140564,1,1
42,79591,0,1,10,1,1,0,656036,5,0
27,26351,0,1,18,1,0,1,161402,5,0
36,130400,1,0,4,0,0,0,263403,7,0
28,135533,0,0,8,1,1,0,406524,1,1
30,118627,1,1,18,1,1,0,550959,1,0
25,143381,0,1,20,0,0,0,284914,1,1
57,110707,0,0,17,1,0,0,461904,2,0
21,96678,1,1,16,0,0,1,199899,1,1
48,88309,1,1,18,1,0,0,976660,6,0
45,25778,1,1,7,0,1,1,632274,6,0
28,127713,1,1,1,1,1,1,485406,4,1
60,148180,1,0,1,0,1,1,965114,5,0
18,51382,0,0,18,1,0,1,741105,5,0
55,90787,0,1,4,0,1,0,929242,7,0
41,38341,1,1,23,0,1,1,592351,1,0
48,134967,0,1,20,0,0,1,815404,5,0
58,146066,1,1,21,0,0,1,380645,1,1
43,100820,0,0,20,0,0,1,514082,1,0
22,74949,0,1,4,1,0,1,249462,5,1
37,77543,1,1,25,1,0,1,340139,5,0
58,42610,1,0,6,0,0,0,403400,4,0
28,80226,1,0,3,0,1,0,401672,7,0
50,60167,0,1,6,1,0,0,338286,3,0
55,82381,1,0,13,1,0,1,652000,4,0
44,61710,1,0,23,0,1,1,629982,4,0
51,31766,1,1,7,1,1,1,753489,5,0
32,117416,1,1,24,0,1,0,810574,7,0
49,27780,1,0,4,0,1,1,971431,6,0
38,63458,1,1,1,0,1,1,514878,7,0
22,71221,0,0,6,1,0,0,886442,4,0
23,16509,0,0,24,0,0,1,530864,6,0
55,104493,0,0,5,1,1,0,739386,5,0
39,131850,0,1,13,1,1,1,831742,2,0
35,46533,1,1,19,1,1,1,540474,1,0
31,123144,1,0,4,1,1,1,473965,3,1
27,137402,0,0,24,0,0,0,553746,6,0
30,93467,0,1,6,0,1,1,259098,2,1
48,16359,0,0,13,1,1,0,641270,6,0
47,134119,1,0,5,0,0,1,550244,1,0
20,35344,1,1,13,1,0,0,208893,1,0
47,133499,1,1,25,0,0,1,531201,7,1
23,84778,0,1,10,0,1,0,401998,3,0
46,35601,0,1,3,0,1,0,308914,4,0
25,116013,0,0,23,0,0,1,296920,1,1
60,45782,0,1,25,0,1,0,172207,3,0
50,126095,0,1,13,0,1,0,647372,6,0
34,112123,1,0,12,1,0,0,996666,6,0
28,59458,1,0,4,0,0,1,921692,6,0
30,139225,1,0,10,0,0,0,405049,7,1
28,111188,1,1,3,0,1,1,640902,6,0
48,136292,1,0,17,1,0,0,939324,6,0
45,105570,0,1,9,0,1,0,639512,5,0
23,138791,1,0,1,0,1,0,147462,1,0
58,140291,0,1,18,0,1,0,209950,7,1
33,113375,1,0,9,1,0,1,472223,1,0
21,53314,0,1,21,0,0,1,624331,4,0
52,123880,0,1,20,1,0,0,795660,7,0
43,115326,0,0,25,1,1,1,517692,4,0
29,136026,0,0,9,0,0,1,651788,7,0
28,77451,0,1,2,0,0,0,849165,5,0
54,60708,0,0,19,1,1,0,680718,1,0
42,32682,1,1,16,1,1,0,749438,7,0
35,117406,0,1,3,0,0,0,119841,4,0
36,74372,0,1,16,0,0,0,160293,7,0
40,54477,1,0,21,1,1,0,400296,3,0
55,148692,0,1,13,1,1,1,720755,6,0
35,68024,1,1,3,1,1,0,586713,6,0
43,32824,1,1,10,1,0,0,449570,1,0
23,146837,0,1,22,0,0,0,913302,6,0
21,112151,0,0,18,1,1,1,594515,6,0
46,63926,1,0,6,0,0,0,546006,3,0
51,27975,0,1,6,1,0,1,145876,2,0
34,89877,1,0,18,1,0,1,746493,5,0
60,92870,0,0,6,0,1,1,868071,4,0
60,96371,1,1,6,0,0,0,537543,2,0
33,115970,0,0,22,0,1,1,349044,4,1
19,113066,0,0,13,0,0,0,929734,2,0
51,76562,1,0,14,1,1,0,583498,6,0
25,55409,1,0,21,0,1,0,858005,4,0
30,24834,1,0,7,0,0,0,523052,5,0
59,117192,1,0,13,0,0,1,634119,1,0
25,15840,0,1,15,1,1,0,919816,3,0
47,46568,1,0,12,1,1,1,984975,2,0
49,25846,1,1,21,0,0,1,335428,3,0
53,101038,0,1,1,1,1,0,401366,3,1
47,144789,0,1,25,1,1,0,359487,4,1
18,122460,1,0,3,0,0,1,194605,1,0
60,89723,0,0,18,1,0,1,273888,4,0
56,119194,1,1,22,0,0,0,666170,3,0
34,126417,0,1,8,0,0,0,818706,6,0
37,71888,1,1,2,0,1,0,675344,7,0
41,56616,0,0,4,1,0,1,619245,5,0
39,21083,1,0,18,0,0,0,510412,1,0
46,97476,1,0,25,1,0,0,104999,1,1
39,107416,0,1,13,1,0,0,517242,6,0
26,17580,0,0,15,1,1,0,888162,3,0
54,137834,1,0,2,1,1,1,682463,4,0
27,127148,1,1,10,0,0,1,431104,6,1
53,57321,0,0,2,0,0,0,556050,5,0
54,24386,0,1,21,1,0,1,400974,2,0
45,68171,0,0,12,0,0,0,850612,4,0
45,146743,0,1,5,1,1,1,721050,1,0
59,48545,0,0,12,1,1,1,823103,6,0
60,41855,0,1,23,0,1,0,833927,4,0
38,50790,0,0,1,1,1,0,128008,2,1
41,66012,0,1,2,0,0,0,326092,7,0
59,132827,0,1,16,1,1,0,474315,7,0
57,29260,1,0,22,1,1,1,955336,5,0
19,16074,0,0,2,1,0,0,580607,7,0
25,16986,0,1,16,1,1,0,692051,7,0
44,70479,1,0,20,0,1,0,279594,6,0
39,145833,1,1,16,1,1,0,296196,5,1
54,17176,1,1,6,1,0,0,523538,2,0
44,99258,1,0,13,0,0,0,995188,2,0
46,130188,1,0,12,1,0,1,506033,7,1
20,99153,1,0,23,1,0,0,802490,3,0
30,92442,0,1,10,1,1,1,768586,1,0
27,55002,1,1,5,1,1,0,734304,3,0
53,72124,1,0,8,1,0,1,393301,4,0
26,64752,1,1,6,1,0,1,186300,2,1
44,93947,0,1,5,0,0,1,485672,3,0
51,133972,1,0,20,1,1,0,100188,1,1
18,89716,0,1,22,0,1,1,895846,1,0
49,25073,1,1,6,1,0,0,334597,2,0
42,52251,1,1,22,0,0,1,338046,6,0
46,111496,0,0,17,0,0,0,237818,3,1
24,53897,0,0,6,0,0,0,438934,5,0
20,66616,1,1,17,0,0,1,962185,2,0
37,19482,0,0,5,1,0,0,181119,7,0
37,122990,0,1,23,1,0,1,268452,4,1
47,58284,1,0,17,1,0,1,478720,3,0
52,87932,1,1,17,0,1,0,640088,3,0
52,22338,1,1,13,0,0,1,457892,2,0
56,76480,0,1,22,0,1,0,221747,6,0
44,19695,1,1,7,0,0,1,999301,3,0
43,29318,1,0,22,0,1,0,127492,3,0
31,65934,0,1,21,0,0,0,329200,4,0
34,136282,0,1,6,0,0,0,367377,6,1
35,106891,1,0,14,1,1,1,515235,4,0
46,83754,0,0,16,0,0,0,635735,5,0
37,100677,1,1,3,1,1,0,310644,4,1
44,117320,0,1,9,1,1,0,635286,7,0
35,148909,1,0,15,0,1,0,657089,5,0
21,140261,0,1,21,0,0,0,913508,4,0
18,120338,0,1,18,0,1,0,734563,5,0
18,55077,0,1,10,0,0,0,717976,6,0
43,94915,0,1,10,1,1,0,232501,4,1
37,44669,1,1,23,0,0,0,351006,4,0
40,63624,0,1,3,1,1,1,634669,2,0
27,90147,1,1,1,0,1,0,364131,4,0
28,51943,0,1,3,1,0,0,588071,5,0
58,128694,0,1,25,1,0,0,188191,2,1
58,138351,1,0,5,1,0,1,905698,5,0
22,53985,0,0,7,1,0,0,421197,4,0
18,147574,0,0,3,1,0,0,209273,4,1
34,68836,1,1,4,0,0,1,177425,5,0
39,114714,0,1,17,0,0,1,738838,6,0
51,18770,1,1,3,0,0,1,279549,6,0
58,57865,0,0,23,1,0,0,887979,7,0
46,68811,0,0,4,0,1,0,280686,6,0
21,19001,0,1,2,1,1,0,680147,3,0
22,75848,1,0,14,1,1,0,154457,2,1
28,67635,0,0,5,0,1,1,592033,2,0
38,35946,0,1,21,1,0,1,603808,6,0
52,110852,0,1,2,0,1,0,179086,4,0
29,106103,0,0,15,1,1,1,891606,2,0
43,58744,0,1,11,0,1,0,857230,5,0
36,132729,0,0,22,1,0,0,251259,4,1
24,38671,0,0,10,0,0,0,947463,2,0
24,72813,0,0,20,0,1,0,628226,1,0
43,111748,0,1,1,1,1,1,160833,2,1
57,119733,1,0,19,1,1,1,157155,6,1
22,141865,0,0,14,1,0,0,772081,5,0
38,98551,1,1,25,0,1,0,565803,2,0
31,144335,1,1,23,0,1,1,762804,7,0
21,54220,1,0,22,1,0,1,717481,3,0
40,32158,0,1,14,0,1,0,850695,6,0
59,95992,1,1,1,0,1,1,430072,7,0
37,77576,1,0,25,1,1,1,640017,7,0
32,103027,1,1,9,0,1,1,264816,3,1
46,73830,0,0,17,0,1,0,809490,4,0
25,27419,1,1,14,0,1,1,470885,3,0
58,48697,0,1,13,1,1,1,195245,5,0
36,99932,1,0,13,0,1,1,437575,1,0
56,134712,1,0,6,1,0,1,117255,1,1
45,110428,0,1,7,0,1,1,955377,4,0
44,101649,0,1,2,0,1,0,872637,4,0
21,137649,1,1,8,0,1,1,899176,3,0
32,26136,1,0,24,0,0,1,298157,7,0
52,99739,1,1,6,0,1,1,442765,5,0
54,77502,0,0,25,1,0,1,537683,3,0
18,38039,0,1,3,0,1,0,382989,5,0
20,81720,1,1,18,0,0,0,364673,5,0
41,138168,1,1,18,0,0,0,143117,1,1
44,103263,0,1,22,0,0,1,942746,7,0
57,74155,0,1,23,1,1,1,737333,5,0
53,31911,1,0,6,0,1,0,258004,2,0
51,15916,0,0,11,0,0,0,752107,5,0
46,74052,1,0,3,0,1,0,732886,1,0
41,32790,0,1,16,0,0,0,700824,6,0
41,136937,1,0,5,1,1,0,274031,3,1
59,100053,1,0,24,1,1,0,728991,5,0
21,64950,1,1,22,0,0,1,856245,2,0
20,131211,0,1,2,0,0,1,516165,4,0
51,71361,1,0,15,0,1,0,520785,3,0
40,76451,1,0,16,0,0,1,212230,4,0
40,52696,0,0,7,0,0,1,483937,2,0
22,117395,1,0,16,1,1,0,643606,1,0
48,139121,1,0,24,1,0,0,118695,6,1
58,61728,1,0,4,0,1,1,610699,7,0
23,70401,0,0,16,0,1,1,704992,1,0
54,40103,0,1,17,0,0,1,399240,6,0
27,65044,0,0,2,1,0,0,860487,7,0
57,72730,0,1,16,0,0,1,317320,3,0
24,40825,1,1,4,0,1,0,840396,5,0
56,52271,0,1,7,1,0,0,481485,5,0
55,92256,0,0,18,1,1,1,365891,4,1
38,81433,0,0,6,0,0,0,950832,1,0
37,116999,1,1,18,0,0,0,188744,5,1
20,38572,1,0,7,0,1,0,880189,6,0
39,53546,1,0,2,0,0,1,986195,7,0
21,69165,0,1,19,1,0,1,104430,5,1
45,78690,1,0,9,1,1,1,708659,1,0
29,51948,1,1,4,0,0,0,205635,1,0
55,42007,0,1,14,1,0,1,653215,2,0
53,115819,1,1,5,0,1,0,228065,7,0
58,106207,0,1,25,1,0,1,422555,4,1
22,91772,0,0,7,0,0,0,218778,7,1
30,37024,1,1,8,0,1,1,240035,1,0
40,97912,0,0,15,1,0,1,318033,7,1
47,100481,0,0,19,1,0,0,445175,2,0
54,103553,0,0,11,1,0,0,440278,7,0
42,147828,0,0,20,1,1,1,307529,1,1
44,117488,0,1,23,1,0,1,666529,3,0
31,111741,0,1,4,0,1,0,851149,6,0
53,93210,1,1,18,0,0,1,316577,6,1
56,62367,0,1,14,1,0,0,320593,3,0
33,74884,0,1,6,0,0,0,540448,3,0
39,117572,0,0,25,0,0,0,635308,1,0
38,68251,0,1,16,0,0,0,528357,5,0
38,99821,1,0,18,0,0,0,260533,5,1
25,98583,1,0,1,1,0,0,418138,3,0
33,25207,0,1,8,0,0,0,508560,4,0
48,42757,1,0,1,0,0,0,731125,6,0
59,48822,0,0,1,0,1,0,547466,2,0
27,56340,0,1,19,0,0,0,178661,3,0
49,58351,0,1,21,1,1,0,465171,6,0
51,121311,0,1,25,0,1,0,250274,2,1
26,90320,1,0,10,0,0,0,610829,7,0
34,117565,1,1,18,0,1,0,666520,2,0
28,34937,0,1,12,1,1,0,985474,3,0
49,26219,0,0,17,1,1,0,622416,5,0
27,24399,1,1,1,0,1,1,126354,4,0
39,141733,1,0,8,0,0,1,440913,6,1
34,35047,0,0,10,1,1,0,606212,3,0
21,100693,1,1,10,0,0,1,235662,2,1
42,115931,0,0,18,1,1,1,325314,6,1
38,42050,1,0,9,0,1,1,244790,1,0
54,88551,1,1,25,0,1,0,333094,7,1
55,83666,1,1,2,1,0,0,244177,1,1
18,97016,1,1,3,0,0,0,760441,6,0
42,128135,0,0,2,0,0,1,345430,6,0
53,68010,0,0,6,0,0,1,863593,2,0
34,53165,1,1,23,1,1,0,217266,3,0
58,26528,0,1,12,1,0,1,454398,5,0
41,135840,1,1,22,0,1,1,815327,3,0
19,52136,1,0,19,0,0,0,513600,4,0
57,101008,0,1,15,0,1,1,170081,6,1
32,27076,0,0,19,0,1,1,629627,1,0
49,138911,0,1,12,1,0,0,421631,2,1
56,131625,1,0,18,1,1,1,616960,5,0
23,65298,0,0,16,1,1,0,519592,7,0
18,69304,0,1,2,0,1,0,848924,3,0
40,94360,0,0,11,0,1,0,184636,4,1
56,84835,0,0,12,1,1,0,104302,3,1
34,127424,1,1,5,0,0,0,495025,7,0
51,71911,1,1,24,0,0,0,883185,4,0
58,118088,1,0,6,1,1,0,718741,3,0
46,30185,1,0,25,0,1,1,499046,5,0
26,65613,1,0,11,1,0,0,773741,5,0
30,15386,1,1,21,0,0,1,869820,2,0
23,45020,1,0,10,0,0,1,231057,5,0
23,57678,0,0,4,0,1,0,935069,4,0
37,76394,1,1,9,0,1,1,348691,2,0
20,130377,1,1,12,0,0,0,560882,7,0
34,136716,1,1,10,1,0,0,497628,5,1
29,70918,1,1,14,1,0,0,176420,1,1
18,130640,0,1,5,0,1,0,946952,7,0
34,119446,1,0,1,0,1,0,286737,4,0
20,109702,1,0,5,1,1,0,332172,7,1
43,120509,0,0,16,1,0,1,713956,7,0
32,108608,1,1,5,0,1,1,146775,2,0
53,129310,1,1,5,1,0,1,278805,4,1
49,60802,1,1,18,1,0,1,515923,2,0
49,49622,1,0,6,1,0,1,523694,4,0
21,124935,1,1,21,0,1,0,368889,1,1
35,132919,1,1,18,1,1,1,604407,7,0
36,148669,1,1,10,1,1,0,269042,5,1
60,84519,0,0,15,1,1,0,724147,3,0
52,59772,0,1,24,1,1,0,767242,7,0
57,137431,1,1,22,0,1,0,227816,3,1
31,111090,0,0,11,1,0,0,701588,3,0
50,59871,1,1,19,1,0,0,845461,7,0
31,41372,0,1,25,1,1,0,169979,2,0
51,54080,1,1,13,0,1,1,900015,5,0
21,121242,0,0,20,0,1,0,796650,7,0
41,57722,1,1,3,0,0,0,940289,6,0
46,44048,0,1,16,1,1,1,437816,2,0
36,100205,0,0,7,1,0,1,711047,7,0
23,69711,1,0,12,1,1,0,120342,7,1
50,35968,1,1,15,0,0,1,940248,2,0
57,26292,0,0,8,1,0,0,175412,7,0
36,94459,0,1,23,1,1,0,618532,2,0
18,65192,1,0,17,0,0,0,682602,7,0
22,99193,0,1,1,1,0,0,462632,6,0
44,84165,1,1,21,1,0,1,834948,7,0
33,82650,0,1,8,0,0,1,722400,2,0
23,144858,0,0,14,0,1,1,783966,5,0
57,116398,1,0,10,0,0,0,196537,7,1
30,112885,1,1,19,0,0,0,285545,3,1
52,115588,1,1,8,0,0,1,633498,4,0
36,118356,0,1,19,1,1,1,704903,2,0
29,98509,0,1,4,0,1,0,651442,7,0
33,66672,0,0,10,1,0,1,128687,5,1
60,37113,1,0,23,1,1,1,434828,1,0
27,15694,0,1,3,0,1,0,587268,4,0
42,30588,0,0,4,0,1,1,115473,2,0
37,79373,1,0,16,1,1,0,937608,2,0
48,100603,0,0,24,1,1,1,295651,7,1
21,21704,0,1,4,1,1,1,392429,4,0
40,55136,1,1,25,0,1,0,712381,4,0
19,82507,1,0,20,1,0,0,797862,2,0
39,62361,1,0,20,0,0,0,900651,5,0
54,73847,1,1,13,1,0,0,275078,1,1
25,121359,1,1,21,1,1,0,942602,7,0
24,133906,1,1,17,1,0,0,736949,5,0
31,29677,1,0,23,0,1,1,920902,6,0
20,42818,1,0,25,0,1,1,688435,3,0
33,16868,1,0,16,1,0,0,203833,3,0
36,98591,0,1,25,1,0,0,664272,3,0
35,138962,1,1,17,1,0,0,145380,2,1
33,82264,1,1,6,0,0,1,599175,7,0
25,88168,0,1,3,0,1,1,990153,7,0
50,86939,1,1,20,0,0,1,345509,1,1
29,30732,0,0,24,0,0,1,434004,1,0
28,70244,0,0,4,0,1,0,579009,7,0
22,24340,1,0,8,1,1,1,698137,6,0
44,37394,0,1,20,1,1,1,671515,2,0
29,113557,1,0,9,1,1,1,191588,2,1
34,34159,1,1,22,0,1,0,449442,2,0
23,137366,0,0,1,1,0,1,118508,1,1
50,21212,0,0,13,0,0,0,837711,2,0
22,52405,0,1,2,0,1,1,760334,4,0
45,145632,1,0,23,1,0,1,775521,4,0
31,92061,1,0,10,1,1,1,746013,4,0
22,109296,0,0,23,0,0,0,654018,2,0
50,70186,1,0,19,0,0,1,702547,4,0
58,138145,1,0,17,1,0,1,967441,7,0
36,25532,0,0,24,0,0,0,756445,6,0
39,81540,0,0,13,0,0,1,712403,2,0
22,118021,0,1,14,0,1,1,319251,6,1
19,18271,0,0,11,1,0,1,323278,4,0
47,15209,0,1,10,0,0,1,512085,2,0
56,34977,0,0,7,0,0,1,246843,5,0
21,124920,0,1,10,0,0,0,927492,3,0
50,143156,0,1,24,0,1,1,482230,5,1
30,114588,0,0,1,0,1,1,121462,3,0
37,83684,0,1,14,0,1,0,467650,3,0
24,138862,1,1,3,0,0,0,483334,4,0
32,20607,1,0,13,1,1,1,375318,3,0
40,109786,0,1,2,1,1,1,969151,3,0
31,141406,1,0,17,1,1,1,522913,5,1
40,22399,1,1,21,0,1,0,808334,3,0
36,141812,1,1,3,1,0,1,367755,2,1
46,113662,1,1,15,1,0,0,998927,6,0
37,48617,1,1,8,0,0,0,122393,7,0
46,117826,1,0,6,1,0,0,584623,6,0
41,144851,0,0,9,0,1,1,600146,2,0
35,126077,0,0,25,0,0,1,622843,7,0
27,65624,1,0,11,0,0,1,243068,4,0
58,24628,1,0,22,1,0,0,567859,7,0
25,146401,0,1,2,0,1,1,962435,7,0
43,53619,1,0,9,1,1,1,796967,5,0
46,22032,1,1,18,0,1,0,315287,7,0
27,53034,1,0,19,0,0,0,571022,7,0
34,117658,1,0,22,1,0,0,318164,1,1
19,136123,1,0,18,0,0,0,703711,6,0
23,101158,0,0,5,1,0,0,462809,5,0
22,70264,0,1,18,0,1,1,975893,6,0
45,109120,1,0,12,0,0,0,767684,1,0
